[BEGIN] 12/6/2019 3:55:47 PM
[ 1664.637045] $$$   hi_02_PhTable_AutoGen   $$$
[ 1705.152522] part5,1084,3718,3420,2027,1279,653,390,217,154,64,45,21,8,5,2,0,1,0,0,0,
[ 1706.153377] part1,238,1663,2097,856,478,246,232,192,82,56,31,14,9,1,1,0,1,0,0,0,
[ 1706.161148] part2,336,1797,2027,1141,619,298,149,77,47,20,17,7,7,1,3,0,0,0,0,0,
[ 1706.168806] part3,1030,3579,3528,1700,1020,408,264,120,55,48,35,17,9,2,0,0,0,1,0,0,
[ 1706.176805] part4,1139,3758,3373,1714,1099,516,224,144,50,39,18,5,6,2,1,0,0,0,1,0,
[ 1706.184716] part5,742,3029,3023,1701,944,546,308,180,127,50,21,16,11,4,0,1,1,0,0,0,
[ 1706.869474] (2)-2541	[[HDMI][AUDIOF]] Audio STS : FSM=5(CHECK), hbr=0/0, sample_cnt= 31253, hbr_sample_cnt=0, fifo_ov=0, type=2(LPCM), ch_mode=0, ch_num=2, acr_freq=48000, wait_acr_cnt=1
[ 1707.186713] part1,135,319,178,187,251,163,130,59,26,5,5,1,0,0,0,0,0,0,0,0,
[ 1707.193961] part2,332,871,605,313,202,83,57,37,27,13,4,1,4,0,0,0,0,0,0,0,
[ 1707.201083] part3,282,952,1117,564,298,109,81,36,23,11,6,6,3,4,2,1,0,0,0,0,
[ 1707.208385] part4,98,354,456,167,86,47,53,20,25,13,20,10,16,19,14,6,4,2,1,1,
[ 1707.215784] part5,14,164,380,250,90,36,21,21,17,10,23,13,22,12,13,3,5,0,0,0,
[ 1708.220060] part1,170,367,266,243,226,161,107,48,20,10,6,2,4,0,2,1,1,0,0,0,
[ 1708.227384] part2,349,895,675,367,213,111,76,52,40,26,16,8,7,2,2,0,0,0,0,0,
[ 1708.234680] part3,282,944,985,595,325,127,93,50,36,26,19,10,12,8,6,2,1,1,0,0,
[ 1708.242165] part4,119,368,412,141,78,42,27,25,20,12,21,4,13,17,7,1,1,0,0,0,
[ 1708.249469] part5,18,182,331,260,79,39,26,13,20,14,11,10,10,10,5,9,5,0,0,0,
[ 1709.253406] part1,175,306,164,182,206,129,68,30,22,5,1,2,4,1,0,0,0,0,0,0,
